method,group_type,group_value,n_queries,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard,retrieved_size,candidate_size
oracle_compose_exact_not_L1000,template,_ that are also both _ and _,100,0.2758985940530058,0.28288867341808516,0.28288867341808516,0.28288867341808516,0.5461103923796466,0.40485473139888006,0.40485473139888006,0.8223253968253968,0.28288867341808516,0.392255568369539,0.2722292217586335,2.92,2.92
oracle_compose_exact_not_L1000,template,_ that are not _,100,0.93,0.96,0.97,0.97,0.925,0.9343786303643695,0.93618905633217,0.0010021696468071634,1.0,0.002002332477971575,0.0010021696468071634,100.0,997.9
oracle_compose_exact_not_L1000,gold_size_bin,01-02,223,0.92152466367713,0.9417040358744395,0.952914798206278,0.952914798206278,0.9183988057246484,0.9248460614796445,0.9271117670413788,0.012630620326250858,0.984304932735426,0.014517539954463619,0.01038846785988314,95.19730941704036,933.6143497757847
oracle_compose_exact_not_L1000,gold_size_bin,03-05,138,0.29565217391304344,0.4056763285024155,0.8342995169082125,0.8342995169082125,0.2865708200883398,0.33965367897275023,0.45484155137355886,0.07518224152114987,0.9241545893719807,0.04192656328287941,0.028322338139507366,89.97101449275362,1380.0579710144928
oracle_compose_exact_not_L1000,gold_size_bin,06-20,159,0.16807039458260323,0.21649182814554618,0.41984612583946657,0.41984612583946657,0.3354503540569911,0.26648727513258263,0.32725544609875057,0.4498508489945297,0.6232004235333869,0.21450239196699156,0.14769392162121778,49.132075471698116,826.6792452830189
oracle_compose_exact_not_L1000,gold_size_bin,101-200,148,0.03544064496046361,0.1358211741140462,0.29997485368066346,0.4172297297297297,0.9824123598310794,0.9495014544523354,0.533269304210805,0.9838469929259401,0.29997485368066346,0.4479034149297647,0.29923789938181494,42.25675675675676,42.25675675675676
oracle_compose_exact_not_L1000,gold_size_bin,51-100,32,0.05120634873713063,0.19508729760077603,0.326175151337669,0.326175151337669,1.0,0.9684404744699651,0.45910612481192076,0.9955357142857143,0.326175151337669,0.48486424126099364,0.3261001438369189,32.0625,32.0625
oracle_compose_exact_not_L25,overall,all,700,0.3792201459523668,0.40110109833331914,0.5729820507142717,0.5733304174859286,0.42363793961870233,0.40762825897411387,0.4584341322983657,0.15145414425011303,0.5729820507142717,0.11039551377505559,0.06835750586316622,19.83,19.83
oracle_compose_exact_not_L25,template,_,100,0.92,0.935,0.935,0.935,0.9168978648383113,0.9218966148075833,0.9218966148075833,0.07479999999999999,0.935,0.13851851851851854,0.07469230769230768,25.0,25.0
oracle_compose_exact_not_L25,template,_ or _,100,0.45,0.5075,0.95,0.95,0.45979794699032,0.4831845877562978,0.6299878957241176,0.105123173884782,0.95,0.1879084052409744,0.10496072190834557,39.3,39.3
